Orientation,Parent,Fluor,PWM,P-value,ROI,N_without,N_with,Fluor_without,Fluor_with,Q-value,status,gain-loss,fluorescence_change
top,gen_223,GFP,sigH_10,6.163649029439318e-06,"[53, 58]",117,1127,1.0,1.0,1.4749102820867442e-05,True,loss,0.0
bottom,gen_223,RFP,minus10,0.0003483373354196,"[3, 9]",42,1202,1.0,1.25,0.0004841240734186214,True,loss,-0.25
bottom,gen_223,RFP,minus10,9.481411021670797e-22,"[59, 65]",1204,40,1.1578947368421053,3.9428349969995926,1.0270322320420505e-20,True,gain,2.7849402601574877
bottom,gen_223,RFP,minus35,2.416102021206359e-05,"[22, 28]",216,1028,1.0,1.327380952380952,4.869955636494068e-05,True,loss,-0.3273809523809521
bottom,gen_223,RFP,minus35,1.9540285531645053e-05,"[60, 66]",164,1080,2.0,1.1764705882352942,4.036050242999175e-05,True,loss,0.8235294117647058
bottom,gen_223,RFP,minus35,1.8326870226098014e-07,"[83, 89]",1197,47,1.181818181818182,3.925619834710744,5.844006483333277e-07,True,gain,2.7438016528925617
bottom,gen_223,RFP,sigH_10,1.7867929095107724e-05,"[20, 25]",112,1132,1.0,1.294230769230769,3.7176820214014456e-05,True,loss,-0.2942307692307691
bottom,gen_223,RFP,sigH_10,3.358770822011612e-05,"[82, 87]",73,1171,2.2857142857142856,1.1764705882352942,6.504568481062879e-05,True,loss,1.1092436974789914
bottom,gen_137,RFP,minus10,7.327439613659385e-05,"[80, 86]",2479,12,1.0,1.0,0.0001306235780374707,True,gain,0.0
bottom,gen_100,RFP,minus10,0.0002854437105414,"[26, 32]",1421,11,1.0,1.0,0.00041163071672586037,True,gain,0.0
top,gen_58,GFP,sigma32_10,0.0001543047336565,"[67, 76]",2785,11,1.0,1.0,0.00024221063833912998,True,gain,0.0
bottom,gen_58,RFP,minus35,2.4599571976004847e-06,"[129, 135]",2786,10,1.0,2.487640449438202,6.396929378073243e-06,True,gain,1.487640449438202
top,gen_66,GFP,sigH_10,0.000122721427151,"[17, 22]",1509,20,1.0,1.0,0.0001994965070600711,True,gain,0.0
top,gen_31,GFP,minus35,0.0002645670725829,"[100, 106]",187,448,1.0,1.0,0.0003858383103752673,True,loss,0.0
top,gen_31,GFP,sigH_10,0.000852565325611,"[45, 50]",48,587,1.0,1.0,0.0009686070432682217,True,loss,0.0
bottom,gen_165,RFP,minus10,6.546290245924429e-05,"[21, 27]",97,692,1.0,1.0,0.00011818302619550589,True,loss,0.0
bottom,gen_108,RFP,minus35,0.0012060710456069,"[93, 99]",312,2203,1.0,1.0,0.0012446653190663207,True,loss,0.0
bottom,gen_108,RFP,sigma32_35,0.000590314334894,"[91, 100]",411,2104,1.0,1.0,0.0007296655411276881,True,loss,0.0
bottom,gen_93,RFP,minus10,6.77790436487393e-10,"[92, 98]",767,10,1.0,2.583333333333333,3.0244799665899706e-09,True,gain,1.583333333333333
top,gen_152,GFP,sigma28_35,1.2400486764525934e-06,"[129, 137]",4917,15,1.0,1.0348837209302324,3.40353785664648e-06,True,gain,0.0348837209302324
top,gen_214,GFP,minus10,0.001019095394194,"[1, 7]",4059,388,1.0,1.0,0.0011022075947875656,True,gain,0.0
bottom,gen_214,RFP,sigma32_10,2.781043548124892e-06,"[10, 19]",4436,11,1.0,1.0158730158730156,7.136167802512155e-06,True,gain,0.0158730158730155
bottom,gen_214,RFP,sigma32_10,8.264883541711245e-05,"[101, 110]",710,3737,1.0,1.0,0.00014460998453376397,True,loss,0.0
bottom,gen_214,RFP,sigma32_10,2.498917105812492e-09,"[104, 113]",1051,3396,1.0,1.0,1.0553462420083114e-08,True,loss,0.0
top,gen_161,GFP,minus10,6.368134721632828e-05,"[92, 98]",163,1660,1.0,1.0,0.00011511316140123546,True,loss,0.0
bottom,gen_9,RFP,minus10,5.462770043715841e-10,"[99, 105]",916,10,1.0,3.905469594926752,2.4641695194982303e-09,True,gain,2.905469594926752
bottom,gen_130,RFP,minus10,5.4994950604381865e-08,"[81, 87]",3393,27,1.0,1.4545454545454546,1.9221141602861545e-07,True,gain,0.4545454545454546
bottom,gen_130,RFP,minus35,1.3578932014876543e-09,"[61, 67]",344,3076,1.0,1.0,5.910584211383379e-09,True,loss,0.0
bottom,gen_130,RFP,sigma28_35,7.327273933812759e-09,"[81, 89]",3397,23,1.0,1.5454545454545454,2.904302154212376e-08,True,gain,0.5454545454545454
bottom,gen_130,RFP,sigma32_10,0.0010537044631441,"[54, 63]",626,2794,1.0,1.0,0.0011259554078012824,True,loss,0.0
bottom,gen_113,RFP,minus10,0.0008841192135656,"[42, 48]",1188,11,1.0,1.0,0.0009960056420652748,True,gain,0.0
bottom,gen_74,RFP,minus10,1.139246011908723e-15,"[79, 85]",1122,18,1.0,3.87051693715505,8.463822465437057e-15,True,gain,2.87051693715505
top,gen_78,GFP,minus10,0.0006231945072799,"[47, 53]",528,4755,1.0,1.0,0.0007603723179967139,True,loss,0.0
bottom,gen_78,RFP,minus10,0.0008110298059422,"[48, 54]",5247,36,1.0,1.0,0.0009371753213615488,True,gain,0.0
bottom,gen_78,RFP,minus10,0.0007440601374546,"[63, 69]",5268,15,1.0,1.0,0.0008776569701147775,True,gain,0.0
top,gen_57,GFP,sigH_35,0.0011049395508828,"[41, 49]",3160,35,1.0,1.0,0.0011692089654755356,True,gain,0.0
top,gen_57,GFP,sigH_10,3.8307832668524233e-10,"[79, 84]",3156,39,1.0,1.0329670329670326,1.7535101469882543e-09,True,gain,0.0329670329670326
bottom,gen_57,RFP,sigH_10,0.0007007290006017,"[55, 60]",213,2982,1.0,1.0,0.0008355202820626715,True,loss,0.0
bottom,gen_85,RFP,minus10,0.0001256374776116,"[49, 55]",3795,13,1.0,1.222222222222222,0.00020351550311742056,True,gain,0.2222222222222221
bottom,gen_85,RFP,minus35,3.1089561815725456e-17,"[109, 115]",3784,24,1.0,2.7468899521531096,2.535407368765197e-16,True,gain,1.7468899521531096
bottom,gen_85,RFP,sigH_35,2.5153405726568017e-29,"[91, 99]",3719,89,1.0,1.75,3.922272827032969e-28,True,gain,0.75
bottom,gen_85,RFP,sigH_10,0.0003316053470675,"[68, 73]",233,3575,1.0,1.0,0.0004631377829614001,True,loss,0.0
top,gen_107,GFP,minus10,5.626699209660728e-50,"[106, 112]",905,47,1.0,3.9733015793431936,1.7286962213550766e-48,True,gain,2.9733015793431936
top,gen_107,GFP,sigH_10,0.0002635884137316,"[13, 18]",921,31,1.0,1.0,0.000384806542268663,True,gain,0.0
top,gen_141,GFP,sigH_10,0.0010497575816207,"[10, 15]",3735,30,1.0,1.0,0.0011250800667067776,True,gain,0.0
bottom,gen_141,RFP,minus10,4.187236348681701e-136,"[0, 6]",3525,240,1.0,3.97018492098332,6.601875976421482e-134,True,gain,2.97018492098332
bottom,gen_141,RFP,minus10,2.490793835410149e-53,"[27, 33]",3614,151,1.038218111002921,3.9108910891089113,8.836091131117503e-52,True,gain,2.8726729781059905
bottom,gen_141,RFP,minus35,1.5443348129132538e-133,"[4, 10]",3532,233,1.0,3.970047293746716,1.8261759162699225e-131,True,gain,2.970047293746716
bottom,gen_141,RFP,minus35,0.0003207240167866,"[10, 16]",3752,13,1.0680415263748595,3.423076923076924,0.0004523930216900451,True,gain,2.355035396702064
bottom,gen_141,RFP,minus35,0.0003205015346996,"[38, 44]",3695,70,1.076271186440678,1.0,0.0004523930216900451,True,gain,-0.0762711864406779
bottom,gen_141,RFP,minus35,0.0008992478554679,"[65, 71]",422,3343,1.0,1.083333333333333,0.0010071292082943569,True,loss,-0.083333333333333
bottom,gen_141,RFP,minus35,3.7195713120163135e-06,"[102, 108]",3673,92,1.0807174887892377,1.0,9.325215003093902e-06,True,gain,-0.0807174887892376
bottom,gen_141,RFP,sigma28_35,9.39225596406967e-05,"[10, 18]",3625,140,1.0625,1.733695652173913,0.00016076732464432884,True,gain,0.6711956521739131
bottom,gen_141,RFP,sigma28_35,2.0006794061629152e-10,"[97, 105]",3741,24,1.0638297872340423,3.945673549655851,9.431774343339458e-10,True,gain,2.8818437624218083
bottom,gen_141,RFP,sigma28_35,9.232420915743472e-06,"[103, 111]",716,3049,1.0,1.096774193548387,2.1233071765705e-05,True,loss,-0.096774193548387
bottom,gen_141,RFP,sigma32_35,6.173077733410316e-138,"[3, 12]",3512,253,1.0,3.9690721649484537,1.0949496629636548e-135,True,gain,2.9690721649484537
bottom,gen_141,RFP,sigma32_10,3.57312504660214e-07,"[4, 13]",3578,187,1.0814496314496314,1.0,1.0927294054156113e-06,True,gain,-0.0814496314496313
bottom,gen_141,RFP,sigH_10,1.617325396415217e-09,"[7, 12]",216,3549,1.0,1.088235294117647,6.954499204585433e-09,True,loss,-0.0882352941176469
bottom,gen_141,RFP,sigH_10,0.0002911162138792,"[16, 21]",3704,61,1.075,1.0,0.00041853486068346994,True,gain,-0.0749999999999999
bottom,gen_141,RFP,sigH_10,0.0006000338546397,"[89, 94]",3677,88,1.0653753026634385,1.822884012539185,0.0007384631740969074,True,gain,0.7575087098757465
bottom,gen_141,RFP,sigH_10,2.31527523964398e-08,"[94, 99]",3735,30,1.065217391304348,3.938131313131313,8.668537110962554e-08,True,gain,2.872913921826965
top,gen_179,GFP,minus35,1.2177475373258214e-05,"[7, 13]",531,2028,1.0,1.0,2.6957624890254924e-05,True,loss,0.0
top,gen_27,GFP,minus10,3.880880665247278e-05,"[0, 6]",771,74,1.0,1.0,7.441850897278227e-05,True,gain,0.0
top,gen_27,GFP,minus10,2.748792351304544e-26,"[3, 9]",819,26,1.0,3.976361416361416,3.861917174753612e-25,True,gain,2.976361416361416
top,gen_27,GFP,sigH_10,3.077170993721504e-05,"[2, 7]",80,765,1.0,1.0,6.014470578637485e-05,True,loss,0.0
bottom,gen_27,RFP,minus10,0.0005107014112531,"[113, 119]",819,26,1.0,1.2249999999999996,0.0006552308341484167,True,gain,0.2249999999999996
bottom,gen_27,RFP,minus10,0.0006556530855936,"[116, 122]",141,704,1.0,1.0,0.0007891193625592183,True,loss,0.0
top,gen_217,GFP,minus35,0.0002157643566452,"[58, 64]",194,1913,1.0,1.0,0.00032502083023305605,True,loss,0.0
bottom,gen_217,RFP,minus10,0.0012854545933983,"[126, 132]",2091,16,1.0,1.0,0.0013078307474494628,True,gain,0.0
top,gen_115,GFP,minus35,1.027373932434474e-05,"[0, 6]",602,4930,1.0,1.0,2.3214070224912716e-05,True,loss,0.0
top,gen_115,GFP,sigH_10,7.384967470303231e-05,"[76, 81]",5409,123,1.0,1.0,0.00013148392522409393,True,gain,0.0
top,gen_81,GFP,sigma32_10,8.581223409821049e-12,"[16, 25]",1366,36,1.0,1.0,4.7196728754015764e-11,True,gain,0.0
bottom,gen_81,RFP,minus35,3.0947748305460345e-36,"[134, 140]",1375,27,1.0,3.966202281240793,6.554455947081826e-35,True,gain,2.966202281240793
bottom,gen_81,RFP,sigma32_35,3.0947748305460345e-36,"[133, 142]",1375,27,1.0,3.966202281240793,6.554455947081826e-35,True,gain,2.966202281240793
bottom,gen_81,RFP,sigma32_10,1.7368046595980157e-15,"[117, 126]",1342,60,1.0,1.1805555555555554,1.270374129881229e-14,True,gain,0.1805555555555553
bottom,gen_81,RFP,sigma32_10,5.3812360905374816e-24,"[118, 127]",1370,32,1.0,3.9577862091718905,6.258995092190727e-23,True,gain,2.9577862091718905
bottom,gen_81,RFP,sigH_10,6.432302064550022e-33,"[132, 137]",1373,29,1.0,3.961783439490445,1.1853813804670755e-31,True,gain,2.961783439490445
bottom,gen_81,RFP,sigH_10,1.005963801225012e-11,"[133, 138]",128,1274,1.0,1.0,5.4483306638866107e-11,True,loss,0.0
bottom,gen_26,RFP,minus35,1.1199262508293198e-06,"[0, 6]",2989,16,1.0,1.6199226305609284,3.0978076996623877e-06,True,gain,0.6199226305609284
bottom,gen_26,RFP,minus35,2.010963677480588e-12,"[35, 41]",2986,19,1.0,3.948863636363636,1.1783001343461658e-11,True,gain,2.948863636363636
bottom,gen_26,RFP,minus35,1.4594512929996149e-72,"[101, 107]",2940,65,1.0,3.9541595925297113,8.629005769860222e-71,True,gain,2.9541595925297117
bottom,gen_26,RFP,sigma32_35,1.4594512929996149e-72,"[100, 109]",2940,65,1.0,3.9541595925297113,8.629005769860222e-71,True,gain,2.9541595925297117
bottom,gen_26,RFP,sigma32_10,9.372589742383886e-05,"[55, 64]",2890,115,1.0,1.0,0.0001606244546430282,True,gain,0.0
top,gen_224,GFP,minus35,5.78585197095215e-05,"[14, 20]",1741,16,1.0,1.03125,0.00010593708318427225,True,gain,0.03125
bottom,gen_224,RFP,minus10,4.989697739229647e-06,"[87, 93]",285,1472,1.0,1.0,1.220755360683943e-05,True,loss,0.0
bottom,gen_224,RFP,minus35,9.318467568821966e-52,"[65, 71]",1704,53,1.0,3.964653902798232,3.1483108286091357e-50,True,gain,2.964653902798232
bottom,gen_224,RFP,sigma32_35,5.725773249026681e-50,"[64, 73]",1701,56,1.0,3.964620374670617,1.7286962213550766e-48,True,gain,2.964620374670617
bottom,gen_224,RFP,sigma32_10,9.318467568821966e-52,"[58, 67]",1704,53,1.0,3.964653902798232,3.1483108286091357e-50,True,gain,2.964653902798232
top,gen_60,GFP,minus10,8.744581847665901e-05,"[4, 10]",3130,29,1.0,1.0,0.00015150868915553007,True,gain,0.0
bottom,gen_48,RFP,minus10,4.220821864741956e-08,"[74, 80]",2231,17,1.0,1.357142857142857,1.5228781508989564e-07,True,gain,0.357142857142857
top,gen_182,GFP,sigH_10,0.0005574843823044,"[120, 125]",1447,110,1.0,1.0,0.0006963647345862179,True,gain,0.0
top,gen_76,GFP,minus35,0.0001029156926131,"[6, 12]",323,1635,1.0,1.0,0.00017323531176511138,True,loss,0.0
top,gen_76,GFP,sigma32_10,9.584247484405844e-06,"[70, 79]",1946,12,1.0,2.5392857142857137,2.1900237005429778e-05,True,gain,1.5392857142857137
top,gen_76,GFP,sigH_35,0.0007871381205283,"[65, 73]",1928,30,1.0,1.0,0.0009170352980539062,True,gain,0.0
top,gen_6,GFP,sigH_35,0.0003266892356485,"[91, 99]",607,5549,1.0,1.0,0.00045717162266787134,True,loss,0.0
top,gen_6,GFP,sigH_10,0.0003641532519296,"[82, 87]",5990,166,1.0,1.0,0.0005021705194247837,True,gain,0.0
bottom,gen_6,RFP,sigH_10,0.0006712886693659,"[40, 45]",6107,49,1.0,1.0,0.0008049053911113465,True,gain,0.0
top,gen_121,GFP,minus35,9.773873834125684e-12,"[114, 120]",875,109,1.0,1.0,5.313841751197067e-11,True,gain,0.0
bottom,gen_121,RFP,minus10,4.333755391949345e-70,"[5, 11]",894,90,1.0,3.968626110731374,2.1962853218486145e-68,True,gain,2.968626110731374
bottom,gen_121,RFP,minus10,1.456348048783122e-07,"[113, 119]",967,17,1.0,3.835164835164835,4.728965403256865e-07,True,gain,2.835164835164835
bottom,gen_121,RFP,minus35,0.0002326304452348,"[80, 86]",959,25,1.0,2.125,0.0003459946170939091,True,gain,1.125
bottom,gen_121,RFP,sigma32_10,1.456348048783122e-07,"[111, 120]",967,17,1.0,3.835164835164835,4.728965403256865e-07,True,gain,2.835164835164835
top,gen_91,GFP,minus10,0.0001035643229336,"[9, 15]",799,4071,1.0,1.0,0.000174120585595709,True,loss,0.0
top,gen_91,GFP,sigma32_10,0.0002712963987899,"[61, 70]",4851,19,1.0,1.0,0.0003933739941372067,True,gain,0.0
top,gen_91,GFP,sigH_10,0.000766050006449,"[6, 11]",4639,231,1.0,1.0,0.0008976258952527918,True,gain,0.0
top,gen_91,GFP,sigH_10,1.5048161370270432e-05,"[12, 17]",599,4271,1.0,1.0,3.223227127614716e-05,True,loss,0.0
top,gen_170,GFP,minus35,2.122531901516512e-08,"[118, 124]",581,4597,1.0,1.0,8.031660715338482e-08,True,loss,0.0
top,gen_170,GFP,minus35,0.0001046524508718,"[126, 132]",446,4732,1.0,1.0,0.0001757418080320523,True,loss,0.0
top,gen_170,GFP,sigma32_10,2.818750583025922e-06,"[44, 53]",5159,19,1.0,1.0379746835443036,7.2068595987635745e-06,True,gain,0.0379746835443035
top,gen_170,GFP,sigH_10,0.0009706557958668,"[116, 121]",426,4752,1.0,1.0,0.0010627782209374917,True,loss,0.0
bottom,gen_170,RFP,minus35,0.0006913906918037,"[98, 104]",5137,41,1.0,1.0,0.0008265234976153751,True,gain,0.0
top,gen_125,GFP,sigH_10,3.4870433254442924e-14,"[19, 24]",1596,127,1.0,1.0,2.3122030274791825e-13,True,gain,0.0
bottom,gen_125,RFP,minus35,7.193970222572475e-09,"[94, 100]",132,1591,1.0,1.0454545454545454,2.8594520296443534e-08,True,loss,-0.0454545454545454
bottom,gen_125,RFP,sigma28_35,1.5074230341103282e-08,"[69, 77]",1702,21,1.0,3.9538461538461545,5.812590449463467e-08,True,gain,2.9538461538461545
bottom,gen_125,RFP,sigma32_10,0.0010139179239855,"[28, 37]",1612,111,1.0,1.2608695652173911,0.0010991211108750377,True,gain,0.2608695652173911
bottom,gen_125,RFP,sigH_10,0.0011330133955915,"[21, 26]",1694,29,1.0291972531375797,1.0,0.0011940638663002145,True,gain,-0.0291972531375797
bottom,gen_125,RFP,sigH_10,3.086096404348687e-08,"[55, 60]",95,1628,1.0,1.0428658909981627,1.1345002066763697e-07,True,loss,-0.0428658909981627
top,gen_191,GFP,minus35,1.3696396616959822e-05,"[76, 82]",3725,47,1.0,1.0,2.985435760286634e-05,True,gain,0.0
bottom,gen_8,RFP,minus35,0.0004850825731789,"[93, 99]",374,1959,1.0,1.0,0.0006274677952058879,True,loss,0.0
bottom,gen_18,RFP,sigH_10,6.098457411372587e-07,"[95, 100]",108,1756,1.0,1.197222222222222,1.7879568319705995e-06,True,loss,-0.1972222222222219
top,gen_160,GFP,sigH_10,0.0007222641644923,"[38, 43]",2754,36,1.0,1.0,0.000854088117139741,True,gain,0.0
top,gen_160,GFP,sigH_10,0.000934748508999,"[77, 82]",2748,42,1.0,1.0,0.0010395048074213016,True,gain,0.0
bottom,gen_133,RFP,minus10,5.967141814647481e-06,"[45, 51]",1027,48,1.0,1.0,1.435579565422914e-05,True,gain,0.0
bottom,gen_133,RFP,minus10,5.712711990008595e-17,"[47, 53]",1059,16,1.0,3.9535327731092433,4.579852154701806e-16,True,gain,2.953532773109244
bottom,gen_133,RFP,minus10,5.5651338392041495e-11,"[87, 93]",1065,10,1.0,3.9148566399140736,2.8406204740398157e-10,True,gain,2.9148566399140736
bottom,gen_133,RFP,sigma32_10,3.720617341517207e-12,"[42, 51]",1055,20,1.0,3.947061087236156,2.1374720678594803e-11,True,gain,2.947061087236156
bottom,gen_133,RFP,sigma32_10,2.797592828461838e-12,"[44, 53]",1052,23,1.0,3.9392712550607287,1.6269607473718642e-11,True,gain,2.9392712550607287
bottom,gen_133,RFP,sigH_10,0.0008034500303832,"[9, 14]",1063,12,1.0,3.465848375451264,0.0009316399722873025,True,gain,2.465848375451264
bottom,gen_133,RFP,sigH_10,1.9439080452598967e-05,"[47, 52]",68,1007,1.0,1.0,4.020999294786871e-05,True,loss,0.0
top,gen_21,GFP,sigH_10,5.404769438244866e-05,"[102, 107]",308,2350,1.0,1.0,0.00010025317428587537,True,loss,0.0
bottom,gen_21,RFP,minus10,1.7775074633436927e-53,"[47, 53]",2610,48,1.0,3.88980868285504,6.467392539704359e-52,True,gain,2.88980868285504
bottom,gen_21,RFP,minus35,2.4363369320316014e-08,"[47, 53]",384,2274,1.0,1.0,9.073916290164941e-08,True,loss,0.0
bottom,gen_21,RFP,sigma32_10,6.487105309573615e-11,"[40, 49]",290,2368,1.0,1.0,3.252721708227901e-10,True,loss,0.0
bottom,gen_21,RFP,sigma32_10,8.46539025727241e-12,"[43, 52]",353,2305,1.0,1.0,4.674081235435622e-11,True,loss,0.0
top,gen_124,GFP,minus10,0.0003155548801103,"[114, 120]",2919,19,1.0,1.0,0.00044687861764123324,True,gain,0.0
top,gen_124,GFP,sigH_10,0.0009346196442776,"[66, 71]",2899,39,1.0,1.0,0.0010395048074213016,True,gain,0.0
bottom,gen_124,RFP,minus10,4.966255524908467e-06,"[51, 57]",2925,13,1.0,1.2142857142857142,1.217118582011246e-05,True,gain,0.2142857142857142
bottom,gen_124,RFP,minus10,0.000223613432114,"[70, 76]",2913,25,1.0,1.0,0.00033471251072760125,True,gain,0.0
bottom,gen_124,RFP,sigma28_35,0.0004210207151177,"[70, 78]",2912,26,1.0,1.0,0.000562021067499545,True,gain,0.0
bottom,gen_124,RFP,sigH_10,7.064617398154766e-06,"[67, 72]",178,2760,1.0,1.0,1.6763699143781963e-05,True,loss,0.0
bottom,gen_198,RFP,minus10,4.676555548171249e-08,"[108, 114]",1010,36,1.0,1.7159090909090908,1.667344804737438e-07,True,gain,0.7159090909090908
top,gen_192,GFP,minus35,3.789770164282985e-24,"[92, 98]",293,1196,2.0,1.0,4.519062069846686e-23,True,loss,1.0
top,gen_192,GFP,minus35,2.897838395472764e-05,"[122, 128]",142,1347,1.0,1.0,5.7270650183507686e-05,True,loss,0.0
top,gen_192,GFP,sigH_10,0.0002339404004467,"[21, 26]",62,1427,1.0,1.0,0.0003472399876923298,True,loss,0.0
top,gen_192,GFP,sigH_10,0.0013080732250769,"[90, 95]",94,1395,1.0,1.0,0.0013258256474172293,True,loss,0.0
top,gen_192,GFP,sigH_10,0.0009142513433003,"[139, 144]",1473,16,1.0,3.465909090909091,0.001021513902474902,True,gain,2.465909090909091
bottom,gen_192,RFP,sigma28_35,1.3531830580028297e-17,"[14, 22]",1455,34,1.0,1.25868123293016,1.1498004546742608e-16,True,gain,0.25868123293016
bottom,gen_192,RFP,sigH_10,9.3789428500567e-18,"[52, 57]",251,1238,1.0,1.0,8.065890851048763e-17,True,loss,0.0
bottom,gen_192,RFP,sigH_10,0.0001788085170395,"[69, 74]",1465,24,1.0,1.0,0.00027489630084404174,True,gain,0.0
bottom,gen_192,RFP,sigH_10,3.5044497658568653e-26,"[95, 100]",197,1292,1.0,1.0,4.875308056618522e-25,True,loss,0.0
bottom,gen_61,RFP,minus10,4.2378346637679227e-05,"[106, 112]",1263,26,1.0,1.0,8.071795151525748e-05,True,gain,0.0
bottom,gen_157,RFP,sigma32_35,0.0008087091088082,"[40, 49]",3278,21,1.0,1.0588235294117647,0.0009358664324673276,True,gain,0.0588235294117647
bottom,gen_49,RFP,minus35,5.335075518740051e-09,"[51, 57]",736,12,1.0,3.901751407380932,2.1629920460263235e-08,True,gain,2.901751407380932
bottom,gen_49,RFP,sigma32_35,5.335075518740051e-09,"[50, 59]",736,12,1.0,3.901751407380932,2.1629920460263235e-08,True,gain,2.901751407380932
top,gen_215,GFP,minus35,0.0002681578811142,"[7, 13]",1159,10,1.0,1.071794871794872,0.00039027285466774336,True,gain,0.0717948717948719
top,gen_72,GFP,sigH_35,0.0009998908701703,"[8, 16]",141,940,1.0,1.0,0.0010864051644499662,True,loss,0.0
top,gen_72,GFP,sigH_10,9.553996252500236e-08,"[65, 70]",96,985,1.0,1.0,3.197434123183452e-07,True,loss,0.0
top,gen_106,GFP,minus10,3.688508581631211e-10,"[7, 13]",4541,11,1.0,1.375,1.6938490865160805e-09,True,gain,0.375
top,gen_106,GFP,minus10,4.0328205891193584e-08,"[51, 57]",4468,84,1.0,1.0,1.4635735079182532e-07,True,gain,0.0
top,gen_106,GFP,sigma28_35,3.688508581631211e-10,"[7, 15]",4541,11,1.0,1.375,1.6938490865160805e-09,True,gain,0.375
top,gen_106,GFP,sigma32_10,7.477305653772284e-20,"[4, 13]",4436,116,1.0,1.0,7.633306994750267e-19,True,gain,0.0
bottom,gen_106,RFP,minus10,5.411013021007398e-06,"[57, 63]",4488,64,1.0,1.0,1.314764978905736e-05,True,gain,0.0
bottom,gen_106,RFP,minus10,7.2716548009349875e-37,"[60, 66]",4482,70,1.0,3.941609977324263,1.6122622128948042e-35,True,gain,2.941609977324263
bottom,gen_106,RFP,minus10,2.4240121128178404e-69,"[89, 95]",4483,69,1.0,3.960655737704918,1.1276827358079614e-67,True,gain,2.960655737704918
bottom,gen_106,RFP,minus10,7.17706450455061e-116,"[101, 107]",4429,123,1.0,3.951742627345845,7.274467522826654e-114,True,gain,2.951742627345845
bottom,gen_106,RFP,sigma28_35,5.478653969089238e-66,"[89, 97]",4478,74,1.0,3.955499535396348,2.429440619418009e-64,True,gain,2.955499535396348
bottom,gen_106,RFP,sigma32_35,0.0006343379159535,"[64, 73]",1128,3424,1.0,1.0,0.0007706553961798087,True,loss,0.0
bottom,gen_106,RFP,sigma32_10,0.0004043223317818,"[5, 14]",4514,38,1.0,1.0058823529411764,0.0005453739437246903,True,gain,0.0058823529411764
bottom,gen_106,RFP,sigma32_10,2.4240121128178404e-69,"[87, 96]",4483,69,1.0,3.960655737704918,1.1276827358079614e-67,True,gain,2.960655737704918
bottom,gen_106,RFP,sigH_35,0.0002345641920343,"[78, 86]",4205,347,1.0,1.0,0.00034780207784396205,True,gain,0.0
bottom,gen_106,RFP,sigH_10,5.542254929545134e-09,"[96, 101]",4368,184,1.0,1.0,2.234221518472882e-08,True,gain,0.0
top,gen_118,GFP,sigH_10,0.0001146701996424,"[69, 74]",1510,16,1.0,1.0147058823529411,0.0001887668367663174,True,gain,0.0147058823529411
top,gen_53,GFP,sigma32_10,0.0005223131125567,"[21, 30]",416,1998,1.0,1.0,0.0006659140222084073,True,loss,0.0
top,gen_207,GFP,sigH_10,0.000265833319568,"[16, 21]",3120,29,1.0,1.0,0.0003872869409312032,True,gain,0.0
bottom,gen_63,RFP,sigH_10,0.0001100639769359,"[1, 6]",245,1654,1.0,1.0,0.00018288147924126709,True,loss,0.0
top,gen_164,GFP,sigH_10,0.0008742423287791,"[46, 51]",260,3903,1.0,1.0,0.0009876989367337125,True,loss,0.0
top,gen_92,GFP,HNS,0.0012688369280762,"[20, 30]",2325,64,1.0,1.0,0.0012962416133478242,True,gain,0.0
top,gen_74,RFP,HNS,0.0004388410548599,"[18, 28]",1130,10,1.0,1.1253101736972702,0.0005788000838303941,True,gain,0.1253101736972701
top,gen_67,GFP,HNS,1.0312016329762256e-15,"[52, 62]",8012,38,1.0,1.3375,7.701447985227706e-15,True,gain,0.3374999999999999
bottom,gen_67,GFP,HNS,4.181904120702297e-06,"[30, 40]",7697,353,1.0,1.0,1.039250778857541e-05,True,gain,0.0
top,gen_128,GFP,HNS,0.000324222889643,"[100, 110]",539,2991,1.0,1.0,0.00045461687786898906,True,loss,0.0
top,gen_180,GFP,HNS,0.0006216607406906,"[88, 98]",1280,87,1.0,1.0,0.0007591536928054745,True,gain,0.0
top,gen_180,RFP,HNS,0.0005261014623699,"[82, 92]",1342,25,1.0,1.0175438596491226,0.0006701418088894867,True,gain,0.0175438596491226
top,gen_102,GFP,HNS,0.0012370469897876,"[52, 62]",407,3484,1.0,1.0,0.0012717086991194115,True,loss,0.0
top,gen_102,RFP,HNS,7.036917801488938e-12,"[76, 86]",3771,120,1.0,1.439285714285714,3.915837788357962e-11,True,gain,0.439285714285714
top,gen_133,RFP,HNS,2.34894300332418e-06,"[54, 64]",1038,37,1.0,1.038216560509554,6.172500225401874e-06,True,gain,0.0382165605095539
bottom,gen_68,RFP,HNS,5.6491798285986615e-11,"[3, 13]",1132,4522,1.0,1.0,2.8629236345648216e-10,True,loss,0.0
bottom,gen_68,RFP,HNS,8.717285196318965e-07,"[86, 96]",5622,32,1.0,2.513542795232936,2.4690274837478266e-06,True,gain,1.513542795232936
bottom,gen_68,GFP,HNS,0.000549525138718,"[86, 96]",5622,32,1.0,1.0,0.0006912909324830159,True,gain,0.0
bottom,gen_33,RFP,HNS,9.51803627560709e-07,"[80, 90]",3256,20,1.0,1.7375,2.6744739554626655e-06,True,gain,0.7375
top,gen_56,GFP,HNS,1.122634300730665e-19,"[19, 29]",1485,32,1.0,3.91967741935484,1.1298000515863927e-18,True,gain,2.91967741935484
